id,level,kind,lesson,number,title,reading,meaning_vi,page,status,reason,example_field_nonempty,raw_has_reibun,raw_bullets,raw_preview
N3-vocab-0445,N3,vocab,第23 課:431~451,451,(を)隠す,かくす,Giấu,151,OK,raw_bullet_or_phrase,NO,NO,2,おく ・ お金を引き出しの奥 に隠した。 かく (を)隠 す かぜ つよ ・ 風 が強 いので彼女のスカートがめくれたが、すぐ顔を Giấu かくしてしまった。見ればよかったー。
N3-vocab-0446,N3,vocab,第24 課:452~470,452,(が)埋まる,うまる,Bị chôn vùi,152,OK,raw_bullet_or_phrase,NO,NO,1,う (が)埋 まる くず ・ 山が崩 れて家がうまってしまった。 Bị chôn vùi
N3-vocab-0447,N3,vocab,第24 課:452~470,453,(を)埋める,うめる,"1. Chôn, chôn lấp 2. Tô kín (Lấp chỗ trống)",152,OK,raw_bullet_or_phrase,NO,NO,3,"意味1 ほ ・ あなを掘 ってごみをうめた。 う (を)埋 める すな ・ 彼を砂 にうめた。 1. Chôn, chôn lấp 意味2 2. Tô kín (Lấp chỗ trống) かいとうらん ぜんぶ ・ (テストで)解答欄 はいちおう全部 うめたが、 じしん 自信 がない"
N3-vocab-0448,N3,vocab,第24 課:452~470,454,(を)囲む,かこむ,1.Vây quanh 2.Bao quanh,153,OK,raw_bullet_or_phrase,NO,NO,2,かこ (を)囲 む ・ テーブルを囲んで座る。 1.Vây quanh ・ 日本は海に囲まれている。 2.Bao quanh
N3-vocab-0449,N3,vocab,第24 課:452~470,455,(が)詰まる,つまる,"Đầy chặt, kín mít/ Tắc",153,OK,raw_bullet_or_phrase,NO,NO,2,"・ 荷物が + 詰まっていて重い。 らいしゅう よてい 来週 まで予定 が + 詰まっている。 つ (が)詰 まる トイレが + 詰まった! Đầy chặt, kín mít/ Tắc せんしゅ せんしゅ ・ 前の選手 と後ろの選手 の差がつまってきた。 連:差が詰まる:Khoảng cách được rút ngắn"
N3-vocab-0450,N3,vocab,第24 課:452~470,456,(を)詰める,つめる,1. Nhét/ Nhồi/ Lèn 2. Rút ngắn,153,OK,raw_bullet_or_phrase,NO,NO,4,意味1 ・ かばんに荷物をつめる。 べんとうばこ ・ 弁当箱 にごはんをつめる。 つ (を)詰 める ちしき を詰め込む:Nhồi nhét kiến thức 合:知識 1. Nhét/ Nhồi/ Lèn 2. Rút ngắn 意味2 きょり ・ 前の車との距離 をつめる。 たけ ・ ズボンの(ウエスト/丈 )をつめる。
N3-vocab-0451,N3,vocab,第24 課:452~470,457,(が・を)開く,ひらく,"1. Mở 2. Mở rộng (khoảng cách) 3. Mở (khai trương),",154,OK,raw_bullet_or_phrase,NO,NO,4,"・ ドアが開く。 ひら カーテンを開く。 (が・を)開 く 花が開く。(△) 1. Mở 本を開いて読む。 2. Mở rộng ・ 1 位と2 位の差が、どんどん開いていった。 (khoảng cách) 3. Mở (khai trương), かいぎ ・ (会/パーティー /会議 )を開く。 tổ chức えきまえ 父は駅前 にクリーニング店を開いた。"
N3-vocab-0452,N3,vocab,第24 課:452~470,458,(が・を)閉じる,と,1. Đóng 2. Đóng cửa (ngừng kinh doanh),154,OK,raw_bullet_or_phrase,NO,NO,5,・ エレベーターのドアが閉じた。 と (が・を)閉 じる 寒いのでドアを閉じた。 もん 公園の門 は夜になる閉じられる。 1. Đóng 2. Đóng cửa (ngừng ・ 売り上げが減ったので、店を閉じることにした。 kinh doanh) 対:開く 使い分け • 本/目を閉じる。 かぎ ふた • 鍵 /蓋 を閉める。
N3-vocab-0453,N3,vocab,第24 課:452~470,459,(が)飛ぶ,とぶ,"1. Bay 2. Bắn 3. Lao đến, phi đến 4. Bay đến, bay sang",155,OK,raw_bullet_or_phrase,NO,NO,5,"とり そら ・ 鳥 が空 を飛んでいる。 ボールが飛んできて、頭に当たった。 と (が)飛 ぶ しる ・ みかんの汁 が飛ぶ。 1. Bay じ こ びょういん ・ 子どもが事故 にあったと聞いて病院 へ飛んで行った。 2. Bắn 3. Lao đến, phi đến お ・ 彼女は彼を追 ってパリへ飛んだ。 4. Bay đến, bay sang しりょう かくにん 5. Mất/ Biến mất ・ 資料 のページが飛んでいないかどうか、確認 して ください。"
N3-vocab-0454,N3,vocab,第24 課:452~470,460,(を)飛ばす,とばす,1. Làm bay/ Thả bay 2. Bắn 3. Bay 4. Bỏ qua,155,OK,raw_bullet_or_phrase,NO,NO,4,かみ ひこうき ・ 紙 飛行機 を飛ばす。 と (を)飛 ばす ふうせん 風船 を飛ばす。 1. Làm bay/ Thả bay ・ つばを飛ばして話す。 2. Bắn かぜ せん 3. Bay ・ 風 で洗 たく物が飛ばされてしまった。 4. Bỏ qua ぶんしょう ・ 文章 を1行飛ばして読んでしまった。
N3-vocab-0455,N3,vocab,第24 課:452~470,461,(を)振る,ふる,"1. Vẫy, rung, lắc (đầu, cổ,...) 2. Lắc (đồ uống) 3. Rắc",155,OK,raw_bullet_or_phrase,NO,NO,4,"ふ (を)振 る ・ 手/しっぽ/首をふる。 ・ 「この飲み物は、よくふってからお飲みください。」 1. Vẫy, rung, lắc (đầu, cổ,...) しお ・ 肉に塩 をふる。 2. Lắc (đồ uống) かた おも かのじょ こくはく 3. Rắc ・ 片 思 いの彼女 に告白 したが、ふられてしまった。 4. Từ chối"
N3-vocab-0456,N3,vocab,第24 課:452~470,462,(を)めくる,,Lật,156,OK,raw_bullet_or_phrase,NO,NO,1,(を)めくる ・ (カード/ページ/カレンダー...)をめくる。 Lật
N3-vocab-0457,N3,vocab,第24 課:452~470,463,(を)見かける,みかける,1. Tình cờ nhìn thấy 名:見かけ(≒ 見た目): Vẻ ngoài 2. Nhìn thấy,156,OK,raw_bullet_or_phrase,NO,NO,3,意味1 まち ぐうぜん むかし とも ・ 街 で偶然 、昔 の友 だちを見かけた。 み 意味2 (を)見 かける さいきん こうしゅう でんわ ・ 最近 、公衆 電話 を見かけなくなった。 1. Tình cờ nhìn thấy 名:見かけ(≒ 見た目): Vẻ ngoài 2. Nhìn thấy ・ このりんごは見かけは甘そうだったが、食べてみると すっぱかった。
N3-vocab-0458,N3,vocab,第24 課:452~470,464,(を)確かめる,たしかめる,Xác nhận,156,OK,raw_bullet_or_phrase,NO,NO,2,"・ メールが届いたかどうか、相手に電話して確かめた。 さんかにんずう ・ 飲み会の参加人数 を確かめた。 たし 関:確かな:Chính xác (を)確 かめる 新聞に聞かれてあったから確かな情報だ。 Xác nhận かくにん する:Kiểm tra, xác nhận 類:確認 事実を確認する。"
N3-vocab-0459,N3,vocab,第24 課:452~470,465,(を)試す,ためす,Thử,157,OK,raw_bullet_or_phrase,NO,NO,1,ため ようふく に あ ・ 洋服 うかどうか、着て試してみた。 が似合 (を)試 す 関:試しに Thử
N3-vocab-0460,N3,vocab,第24 課:452~470,466,(を)繰り返す,くかえす,Lặp lại,157,OK,raw_bullet_or_phrase,NO,NO,1,く かえ (を)繰 り返 す ・ この本は大好きなので、繰り返し読みました。 Lặp lại
N3-vocab-0461,N3,vocab,第24 課:452~470,467,(を)訳す,やくす,Dịch,157,OK,raw_bullet_or_phrase,NO,NO,2,・ 英語を日本語に訳す。 名:訳 やく (を)訳 す ・ 英語の文に日本語の訳をつける。 Dịch ほんやく 類:文字を翻訳 (を)する。 つうやく 会話を通訳 (を)する。
N3-vocab-0462,N3,vocab,第24 課:452~470,468,(を) 行う,おこなう,"Tổ chức, tiến hành",157,OK,raw_bullet_or_phrase,NO,NO,1,"おこな しけん かいぎ ・ (試験 /会議 /スピーチ/イベント...)を行う。 (を) 行 う あらた Tổ chức, tiến hành ※「する」より改 まった言い方"
N3-vocab-0463,N3,vocab,第24 課:452~470,469,(が・を)間違う,まちがう,"Sai, nhầm",158,OK,raw_bullet_or_phrase,NO,NO,3,"けいさん まちが ・ この計算 は間違っている。 (が・を)間違 う Sai, nhầm ・ お金があれば幸せになれるというのは間違った考えだ。"
N3-vocab-0464,N3,vocab,第24 課:452~470,470,(を)間違える,まちがえる,"Làm sai, nhầm",158,OK,raw_bullet_or_phrase,NO,NO,3,"まちが ・ テストの答え・簡単な計算を間違えた。 (を)間違 える しお ・ 塩 とさとうを間違えてなべに入れてしまった。 Làm sai, nhầm"
N3-vocab-0465,N3,vocab,第25 課:471~491,471,(を)許す,ゆるす,1.Tha thứ,159,OK,raw_bullet_or_phrase,NO,NO,3,意味1 うわ き ・ 彼女に浮 気 されてけんかになったが、 (彼女のことが)好きなので許してあげた。 ゆる (を)許 す 意味2 ・ 子供だからといって、何をしても許される 1.Tha thứ わけではない。(≒ 許可) 2.Cho phép ・ 子供には、1日1時間だけゲームをすることを 許している。 きょ か 類:許 可 をもらう
N3-vocab-0466,N3,vocab,第25 課:471~491,472,(を)慣れる,なれる,Quen với,159,OK,raw_bullet_or_phrase,NO,NO,4,・ だんだん日本の生活にも慣れてきた。 な くつ ・ はき慣れた靴 なので、何時間でも歩ける。 (を)慣 れる ・ 使い慣れたペンをなくしてしまった。 Quen với ひ こ ・ 住み慣れた町なので、引 っ越 したくない。
N3-vocab-0467,N3,vocab,第25 課:471~491,473,(が)慣らす,ならす,Làm cho quen với,160,OK,raw_bullet_or_phrase,NO,NO,2,ふじさん のぼ ひく ・ 富士山 に登 る前には、低 い山で体を慣らしたほうが な (が)慣 らす いいらしい。 Làm cho quen với ・ 犬を慣らして散歩します。
N3-vocab-0468,N3,vocab,第25 課:471~491,474,(が)立つ,たつ,1.(Người) Đứng,160,OK,raw_bullet_or_phrase,NO,NO,3,"た (が)立 つ なまえ ・ 「名前 を呼ばれたら立ってください。」 1.(Người) Đứng かんばん ・ 店の前に大きな看板 が立っている。 2.Được dựng おか うえ ・ 丘 の上 に白いホテルが立っている。 3.(Vật) Đứng, ở"
N3-vocab-0469,N3,vocab,第25 課:471~491,475,(を)立てる,たてる,1. Dựng 2. Dựng đứng,160,OK,raw_bullet_or_phrase,NO,NO,2,はら た ・ うまく話せない自分に腹 を立てる。 (を)立 てる げんかん かさ お 1. Dựng ・ 玄関 のかさ立てに傘 を置 く。 2. Dựng đứng
N3-vocab-0470,N3,vocab,第25 課:471~491,476,(が)建つ,たつ,Được xây dựng,160,OK,raw_bullet_or_phrase,NO,NO,1,た (が)建 つ ・ 家の前に大きなマンションが建った。 Được xây dựng
N3-vocab-0471,N3,vocab,第25 課:471~491,477,(を)建てる,たてる,Xây dựng,161,OK,raw_bullet_or_phrase,NO,NO,3,た としん ・ 都心 に家を建てるには、どんなに安くても (を)建 てる 5000 万円はかかる。 Xây dựng 使い分け • 立てる:まっすぐにする たてもの • 建てる:建物 をつくる
N3-vocab-0472,N3,vocab,第25 課:471~491,478,(が)育つ,そだつ,"1. Lớn, phát triển 2. Lớn, được nuôi dạy",161,OK,raw_bullet_or_phrase,NO,NO,3,"意味1 こめ ・ 雨が多い年は、米 がよく育つそうだ。 そだ せいちょう (≒ 成長 している) (が)育 つ 意味2 1. Lớn, phát triển おや こども げんき のぞ 2. Lớn, được nuôi dạy ・ 親 は子供 が元気 に育つのを望 んでいる。 ゆうしゅう けんきゅうしゃ ・ あの大学では優秀 な研究者 がたくさん育っている。"
N3-vocab-0473,N3,vocab,第25 課:471~491,479,(を)育てる,そだてる,"1. Nuôi dạy 2. Nuôi trồng 3. Đào tạo, dạy dỗ",161,OK,raw_bullet_or_phrase,NO,NO,3,"・ 私の母は1人で5人の子どもを育てあげた。 そだ (を)育 てる のうか ・ このレタスは、農家 の人たちが心をこめて育てた 1. Nuôi dạy やさい 野菜 だ。 2. Nuôi trồng じんざい 3. Đào tạo, dạy dỗ ・ あの会社は人材 を育てるのが上手だ。"
N3-vocab-0474,N3,vocab,第25 課:471~491,480,(が)生える,はえる,"Mọc, lớn",162,OK,raw_bullet_or_phrase,NO,NO,1,"は (が)生 える かみ は くさ ・ 髪 、ひげ、歯 、草 、かび...が生える Mọc, lớn"
N3-vocab-0475,N3,vocab,第25 課:471~491,481,(を)生やす,はやす,Nuôi,162,OK,raw_bullet_or_phrase,NO,NO,1,は (を)生 やす ・ 家で働くので、ひげを生やしてみた。 Nuôi
N3-vocab-0476,N3,vocab,第25 課:471~491,482,(が)汚れる,よごれる,Bị bẩn,162,OK,raw_bullet_or_phrase,NO,NO,1,・ 車が汚れていたので車を洗ったら、次の日、 きたな 雨が降った。(≒ 汚 い) よご れ:Vết bẩn 名:汚 よご (が)汚 れる 服に汚れがつく。 Bị bẩn せんざい 洗剤 で服の汚れが落ちる。 服についた汚れを落とす。
N3-vocab-0477,N3,vocab,第25 課:471~491,483,(を)汚す,よごす,Làm bẩn,162,OK,raw_bullet_or_phrase,NO,NO,1,よご (を)汚 す ・ 川の水を汚さないようにしよう。 Làm bẩn
N3-vocab-0478,N3,vocab,第25 課:471~491,484,(が)壊れる,こわれる,Bị hỏng,163,OK,raw_bullet_or_phrase,NO,NO,1,こわ (が)壊 れる いえ か ぐ でんき せいひん ・ (家 /スマホ...)が壊れる。 /家具 /電気 製品 Bị hỏng
N3-vocab-0479,N3,vocab,第25 課:471~491,485,(を)壊す,こわす,Làm hỏng,163,OK,raw_bullet_or_phrase,NO,NO,1,こわ (を)壊 す ・ 買ったばかりのスマホを落として壊してしまった...。 Làm hỏng
N3-vocab-0480,N3,vocab,第25 課:471~491,486,(が)割れる,われる,"1.Vỡ, nứt",163,OK,raw_bullet_or_phrase,NO,NO,2,"わ れる (が)割 しんぶんし つつ ・ (ガラス/お皿/コップ...)が割れないように新聞紙 で包 む。 1.Vỡ, nứt ひつじ ・ 羊 のひづめは先が二つに割れている。 2.Chia, rẽ ra"
N3-vocab-0481,N3,vocab,第25 課:471~491,487,(を)割る,わる,"1.Làm vỡ 2.Chia, tách 3.Chia",163,OK,raw_bullet_or_phrase,NO,NO,3,"意味1 ・ 思い出の(ガラス/皿/コップ...)を割ってしまった。 わ 意味2 (を)割 る ・ 肉まんを半分に割って食べた。 1.Làm vỡ 意味3 2.Chia, tách ・ 10 を5でわると2になる。 3.Chia 10 わる5は2だ。 わ ざん → 割 り算"
N3-vocab-0482,N3,vocab,第25 課:471~491,488,(が)折れる,おれる,Bị gãy,164,OK,raw_bullet_or_phrase,NO,NO,1,お (が)折 れる かさ ・ 風が強いので傘 が折れた。 Bị gãy
N3-vocab-0483,N3,vocab,第25 課:471~491,489,(を)折る,おる,Làm gãy,164,OK,raw_bullet_or_phrase,NO,NO,2,ころ ほね ・ スノボで転 んで、足の骨 を折った。 お (を)折 る びん ふうとう ・ 便 せんを三つ折りにして封筒 に入れた。 Làm gãy お がみ :Gấp giấy nghệ thuật 合:折 り紙
N3-vocab-0484,N3,vocab,第25 課:471~491,490,(が)破れる,やぶれる,Bị rách,164,OK,raw_bullet_or_phrase,NO,NO,2,やぶ (が)破 れる かみ ぬの ・ (紙 /本/布 /服...)が破れる。 Bị rách かみ ぬの やぶ ・ (紙 /本/布 /服...)を破れる。 (を)破 る Làm rách
N3-vocab-0485,N3,vocab,第25 課:471~491,491,(を)破る,やぶる,"1. Thất hứa, không tuân thủ 2. Phá (kỷ lục)",164,OK,raw_bullet_or_phrase,NO,NO,2,"やぶ (を)破 る やくそく きそく ・ (約束 /規則 ...)を破る。>< を守る 1. Thất hứa, すい えい き ろく ・ 水 泳 の世界記 録 が破られた。 không tuân thủ 2. Phá (kỷ lục)"
N3-vocab-0486,N3,vocab,第26 課:492~510,492,(が)曲がる,まがる,"1.Cong, uốn lượn Lệch/ Còng 2.Rẽ",165,OK,raw_bullet_or_phrase,NO,NO,4,"意味1 ・ 曲がった道。 ま (が)曲 がる ・ 「ネクタイが曲がっていますよ。」 こし ま 1.Cong, uốn lượn ・ 腰 の曲 がったおばあさん。 Lệch/ Còng 意味2 2.Rẽ ・ 「この角を右に曲がって50m ほど行くと、病院が あります。」"
N3-vocab-0487,N3,vocab,第26 課:492~510,493,(を)曲げる,まげる,Uốn,165,OK,raw_bullet_or_phrase,NO,NO,1,ま (を)曲 げる はりがね こし ・ (針金 /ひざ/腰 ...)を曲げる。 Uốn
N3-vocab-0488,N3,vocab,第26 課:492~510,495,(が)外れる,はずれる,"1. Chệch, lệch, không trúng 2. Loại ra/ Bị loại ra",166,OK,raw_bullet_or_phrase,NO,NO,4,"意味1 てんきよほう ・ 天気予報 がはずれる。 たから 宝 くじがはずれた。 よそう 予想 を外す。 や まと はず 矢 が的 を外れる。 (が)外 れる 名:はずれ >< 当たり はず 意味2 (を)外 す せんしゅ ・ けがをした選手 は、チームのメンバーから 1. Chệch, lệch, không trúng はずれた。 2. Loại ra/ かんとく せんしゅ ・ 監督 は選手 をチームから外した。 Bị loại ra 3. Tuột/ Tháo 意味3 ・ ボタンがはずれる。 うでどけい (メガ"
N3-vocab-0489,N3,vocab,第26 課:492~510,496,(が)揺れる,ゆれる,"1. Rung, lung lay 2. Dao động",166,OK,raw_bullet_or_phrase,NO,NO,2,"ゆ (が)揺 れる は ・ 風で木の葉 が揺れている。 けっこん 1. Rung, lung lay ・ 彼と結婚 するかしないか、気持ちが揺れている。 2. Dao động"
